Index,Date_2019,Hour,Throughput_2019,Week Number,Weekday
597,12/18/19,12:00:00,33,51,Wednesday
598,12/19/19,9:00:00,72,51,Thursday
599,12/19/19,10:00:00,116,51,Thursday
600,12/19/19,11:00:00,257,51,Thursday
601,12/19/19,12:00:00,39,51,Thursday
602,12/20/19,9:00:00,0,51,Friday
603,12/21/19,9:00:00,0,51,Saturday
604,12/22/19,9:00:00,117,51,Sunday
605,12/22/19,10:00:00,198,51,Sunday
606,12/22/19,11:00:00,189,51,Sunday
607,12/22/19,12:00:00,169,51,Sunday
608,12/23/19,9:00:00,90,52,Monday
609,12/23/19,10:00:00,159,52,Monday
610,12/23/19,11:00:00,197,52,Monday
611,12/23/19,12:00:00,192,52,Monday
612,12/24/19,9:00:00,106,52,Tuesday
613,12/24/19,10:00:00,133,52,Tuesday
614,12/24/19,11:00:00,160,52,Tuesday
615,12/24/19,12:00:00,112,52,Tuesday
616,12/25/19,9:00:00,46,52,Wednesday
617,12/25/19,10:00:00,66,52,Wednesday
618,12/25/19,11:00:00,88,52,Wednesday
619,12/25/19,12:00:00,28,52,Wednesday
620,12/26/19,9:00:00,57,52,Thursday
621,12/26/19,10:00:00,168,52,Thursday
622,12/26/19,11:00:00,250,52,Thursday
623,12/26/19,12:00:00,248,52,Thursday
624,12/27/19,10:00:00,0,52,Friday
625,12/28/19,8:00:00,0,52,Saturday
626,12/29/19,9:00:00,95,52,Sunday
627,12/29/19,10:00:00,165,52,Sunday
628,12/29/19,11:00:00,265,52,Sunday
629,12/29/19,12:00:00,158,52,Sunday
630,12/30/19,9:00:00,137,1,Monday
631,12/30/19,10:00:00,217,1,Monday
632,12/30/19,11:00:00,260,1,Monday
633,12/30/19,12:00:00,262,1,Monday
634,12/31/19,9:00:00,174,1,Tuesday
635,12/31/19,10:00:00,132,1,Tuesday
636,12/31/19,11:00:00,156,1,Tuesday
637,12/31/19,12:00:00,216,1,Tuesday
